964,oyo premium cochin airport extension
965, tirupati international
966,oyo rooms national highway  near alampur crossing
967,transit inn guest house
968, girija residency
969, hill view
970,middleton inn
971,edassery mookkannoor village retreat
972,oyo premium vyttila junction
973,treebo globe international
974,maxx cochin heritage
975,vista rooms at chandan menon road
976,mermaid 
977,oyo rooms theatre road
978,hilltop towers
979,kodai plaza
980, victerrace international
981,swagatam inn jessore road
982, castle rock
983,transit inn
984,the renai cochin
985,oyo rooms ballygunge lansdowne
986, blue bayou
987, maratha regency
988,fort beach service apartment
989,costa gama homestay
990,neeranand regencypure vegetarian
991,snooze inn
992,paray residency
993,jeetu inn
994, sumit
995, jhankarmptdc
996,maison casero home stay
997,green woodsbethlehem homestay
998,lytton 
999,immanuel homestay
1000,the pgs vedanta 
1001,u resort
1002,oyo premium harish mukherjee road
1003,royal residency
1004,suba krishmaa residency
1005,karkare holiday home
1006, mount view
1007,simi international fd 
1008,vista rooms at station road
1009,angel garden beach homestay
1010, jotiba
1011, rudraksha palace
1012,spice heritage
1013,the classik fort
1014,kodai retreat
1015, diplomat
1016, flavours inn
1017,kodai misty mountain
1018,harbour view residency
1019,simi international fe 
1020,pratiksha himalayan retreat
1021,coral residency gd 
1022,fort manor
1023,kodai international
1024, og kanthari
1025,nexgen guest house an flat a
1026,adams wood house
1027,mishra residency ff 
1028,kimansion
1029, eden garden
1030,vista rooms at shivaji park
1031,holiday  cherai
1032,oyo rooms near kolhapur railway station
1033,the west face lake side
1034,greenland villas
1035,malabar illam
1036,north centrenear north railway station
1037,quasar guest house
1038,staris temple view khajuraho
1039,the hhi kolkata
1040, gupta palace
1041,anadiyil leela krishna inn
1042, kodai inn
1043, jai
1044,little green apartment fort oasis
1045,treebo orion west willows
1046,gokulam park   convention center
1047,akshay homestay
1048,ceylon bake house  mg road
1049,fort khejarla
1050, landmark
1051,mishra residency bh 
1052, krishna mountview
1053,oyo rooms diamond harbour road
1054, elite palazzo  airport 
1055,the carlton
1056, arches
1057, fort queen
1058, sahil
1059, taj chandela
1060,sunrise hill resort
1061,grande west face
1062, hills park  airport 
1063, shree palace
1064,the lindsay
1065,sea star beach homes
1066, sm regency  walkable from ers junction
1067,tea bungalow
1068,rushabh home guest house
1069,new thakur guest house
1070,oyo premium salt lake stadium
1071,best inn guest house
1072,kamala inn dankuni
1073,ambica stella plaza
1074, phool mahal palace
1075,daffodils spice court
1076,hot deal  star resort near airport
1077,oyo apartments tangra kolkata
1078, park avenue
1079,travancore court
