2964,harshi super sandwich
2965,chungs chinese corner
2966,jalsa
2969,punjabi raswada
2970,the yellow chilli
2986,mint and mustard
2989,karnataka bhel house
2992,namma kudla
2995,jalpaan
2996,central jail restaurant
2997,dal roti
2999,chutney chang
3000,kudla   ramanashree
3001,katarias pakwan
3002,kamat bugle rock
3003,hara fine dine
3005,the royal corner  pai viceroy
3006,utsav
3007,subz
3009,anupams coastal express
3012,bella
3013,polammas mess
3015,cable car
3017,south kitchen
3020,vindu andhra ruchulu
3021,tawa sagara
3022,mandi
3023,brews n bites
3025,the lounge  eden park restaurants
3026,samskruti  sanman gardenia
3028,redberrys
3029,
3030,mayuri
3031,nandhini deluxe
3032,hotboxit
3033,the sofraah kebabs  kurries  eden park restaurants
3035,kidambis kitchen
3039,beijing bites
3046,parika multicuisine restaurant
3047,eshanya
3048,siddique kabab centre
3049,the lassi park
3051,upahara darshini
3053,targaryens kitchen
3055,desi cream junction
3061,gustoes beer house
3062,clove rooftop
3064,darbar
3071,chef master
3076,mane holige
3077,nagarjuna chimney
3078,kailash parbat
3079,enerjuvate studio  cafe
3080,corner house ice cream
3081,cafe cosy
3082,peppy peppers
3083,roving feast
3084,mishras pedha big foods
3085,la casa
3095,rolls on wheels
3100,upahar sagar
3103,th tea block
3110,cuppa
3111,divina  eden park restaurants
3119,chatar patar
3161,as on fire
3162,drunken monkey
3164,parivar
3165,kamat swaad
3166,j spice
3174,cafe mist
3179,v b bakery
3180,corner house ice cream
3181,sri venkateshwara sweet meat stall
3182,xo belgian waffle
3184,ammas pastries
3187,amande patisserie
3189,redberrys
3192,polar bear
3194,cafe aira
3198,frozen bottle
3200,ab veg  adyar ananda bhavan
3222,tea villa cafe
3223,milano ice cream
3224,thyme  whisk
3225,mane holige
3226,maiyas
3227,natural ice cream
3228,the caramelts cafe
3229,cool joint
3230,poonam sweets
3231,bubblewrap waffle co
3232,mishras pedha big foods
3233,dr bubbles
3234,cakewala
3235,the belgian waffle co
3236,roll over
3238,stoned monkey
3240,chocoberry
3241,magic meals
3242,san churro cafe
3244,krispy kreme
3249,keventers
3252,sreeraj lassi bar
3254,kirthis biryani
3258,waffle stories
3260,apsara ice cream
3262,divina  eden park restaurants
3270,waffleago go
3278,pop hop
3288,roti ghar
3289,the rogue elephant
3290,mint and mustard
3291,grand village
3292,bharjari oota
3293,onesta
3294,baba chatkora
3295,gokul veg
3296,steaming mugs
3297,baisakhi
3298,slv corner restaurant
3299,soho bar  grill
3300,srinathjis cafe
3301,timepass dinner
3303,kollapuris
3304,zephyr
3305,nandhini deluxe
3307,redberrys
3310,beetle juice bar  springs   spa
3311,cafe aira
3312,cafe mondo
3313,little cafe
3314,ab veg  adyar ananda bhavan
3316,curry leaves
3317,house of kebabs
3318,s games cafe
3319,rs shiv sagar
3322,maarya family restaurant
3324,pramukh family restaurant
3325,upahara darshini
3334,belly squad food truck
3336,mavalli tiffin room mtr
3337,vidyarthi bhavan
3338,brahmins coffee bar
